layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
0,1.0,0.6931471824645996,0.6500000357627869,0,0,6,0,"[-0.0003730100579559803, -0.16219252347946167, -0.07980519533157349, -0.06005389988422394, -0.14577139914035797, -0.05791478604078293, -0.02378803677856922, -0.13639560341835022]"
0,1.0,0.6931471824645996,0.699999988079071,0,0,6,0,"[-0.0004868977703154087, -0.16837537288665771, -0.08202117681503296, -0.06118544191122055, -0.15123988687992096, -0.0590880885720253, -0.024318663403391838, -0.14122718572616577]"
0,1.0,0.6931471824645996,0.75,0,0,6,0,"[-0.0006007854826748371, -0.17455822229385376, -0.08423717319965363, -0.06231698393821716, -0.15670838952064514, -0.06026139110326767, -0.024849290028214455, -0.14605876803398132]"
0,1.0,0.6931471824645996,0.800000011920929,0,0,6,0,"[-0.0007146727293729782, -0.1807410717010498, -0.0864531546831131, -0.06344851851463318, -0.16217690706253052, -0.06143470108509064, -0.02537991665303707, -0.15089035034179688]"
0,1.0,0.6931471824645996,0.8500000238418579,0,0,6,0,"[-0.0008285604417324066, -0.18692390620708466, -0.08866914361715317, -0.06458006799221039, -0.1676454097032547, -0.06260800361633301, -0.025910545140504837, -0.15572193264961243]"
0,1.0,0.6931471824645996,0.9000000357627869,0,0,6,0,"[-0.0009424476884305477, -0.1931067556142807, -0.09088513255119324, -0.0657116025686264, -0.17311391234397888, -0.06378130614757538, -0.026441173627972603, -0.16055351495742798]"
0,1.0,0.6931471824645996,0.949999988079071,0,0,6,0,"[-0.0010563354007899761, -0.19928959012031555, -0.09310111403465271, -0.06684314459562302, -0.17858240008354187, -0.06495460867881775, -0.02697179839015007, -0.16538508236408234]"
0,1.0,0.6931471824645996,1.0,0,0,6,0,"[-0.0011702231131494045, -0.2054724395275116, -0.09531711041927338, -0.06797468662261963, -0.18405090272426605, -0.06612791121006012, -0.027502426877617836, -0.1702166646718979]"
0,1.0,0.6931471824645996,1.0500000715255737,0,0,6,0,"[-0.001284110825508833, -0.21165528893470764, -0.09753309935331345, -0.06910622864961624, -0.18951942026615143, -0.06730122119188309, -0.028033053502440453, -0.17504826188087463]"
0,1.0,0.6931471824645996,1.100000023841858,0,0,6,0,"[-0.001397998072206974, -0.2178381383419037, -0.09974908828735352, -0.07023777067661285, -0.19498790800571442, -0.06847452372312546, -0.02856368012726307, -0.179879829287529]"
